agent_id,beta0,base_term,denom,numer,pi_solo,pi_break,run_id
69,-0.06239763537432745,2.2303918481951626,35.74481364261478,-2.2303918481951626,0.0,0.0,0
178,0.16775301681177193,1.2565444483915678,36.718661042418375,6.159666163154565,7.416210611546132,7.416210611546132,0
92,0.3872008057468873,4.972931536947647,33.00227395386229,12.778507066414992,17.75143860336264,17.75143860336264,0
22,0.6880357526247237,8.534937110066005,29.440268380743937,20.255957212819013,28.79089432288502,28.79089432288502,0
146,0.17195593657869354,20.16676575837815,17.80843973243179,3.0622669331955272,23.22903269157368,23.22903269157368,0
98,0.18405871107835464,1.5961392395970284,36.37906625121291,6.6958840444323195,8.292023284029348,8.292023284029348,0
197,-0.10467138503091031,3.598280365925549,34.376925124884394,-3.598280365925549,0.0,0.0,0
91,0.25214320224381964,18.06006222042779,19.915143270382153,5.021467997338611,23.0815302177664,23.0815302177664,0
168,-0.05314702000231378,1.9164171454500416,36.0587883453599,-1.9164171454500416,0.0,0.0,0
132,-0.03336508200989858,1.4059776027100384,42.13919217380974,-1.4059776027100384,0.0,0.0,1
10,-0.5336441133750933,15.151900831816665,28.393268944703113,-15.151900831816665,0.0,0.0,1
4,0.13246316740776637,0.7650211870874912,42.78014858943229,5.666793984331089,6.43181517141858,6.43181517141858,1
181,-0.02501353044719961,1.0626380995753708,42.482531676944404,-1.0626380995753708,0.0,0.0,1
197,-0.056037001910005976,2.3106583931481586,41.23451138337162,-2.3106583931481586,0.0,0.0,1
188,0.4966144366911597,7.848497760390083,35.696672016129696,17.727482665039332,25.575980425429417,25.575980425429417,1
62,0.030818265937851617,-1.3846594248707031,44.92982920139048,1.3846594248707031,0.0,0.0,1
151,-0.3201349426560013,10.5597768674354,32.98539290908438,-10.5597768674354,0.0,0.0,1
196,-0.2699529446316456,9.256364068722304,34.28880570779747,-9.256364068722304,0.0,0.0,1
111,-0.025576297593086574,1.0859496495380556,42.45922012698172,-1.0859496495380556,0.0,0.0,1
56,0.03435215916820811,-1.5490850182827893,45.094254794802566,1.5490850182827893,0.0,0.0,1
83,-0.07683585067632051,3.1070939554271964,40.43807582109258,-3.1070939554271964,0.0,0.0,1
185,-0.12863673003373313,4.963074565762032,38.58209521075774,-4.963074565762032,0.0,0.0,1
75,-0.045490239010386624,1.894690267751098,41.65047950876868,-1.894690267751098,0.0,0.0,1
118,0.08783002671772064,-0.3916549587756053,43.93682473529538,3.8589724903928024,3.467317531617197,3.467317531617197,1
88,0.17077871810427722,1.8836647804794708,41.66150499604031,7.114898417518704,8.998563197998175,8.998563197998175,1
190,-0.11365584747931246,4.444068772038514,39.101101004481265,-4.444068772038514,0.0,0.0,1
34,0.07683951572690433,-0.6717955804512046,44.21696535697098,3.3976102049429553,2.725814624491751,2.725814624491751,1
120,-0.019038816379194315,0.8135592857215608,42.73161049079822,-0.8135592857215608,0.0,0.0,1
30,-0.45415805511139967,13.599890015865505,29.945279760654273,-13.599890015865505,0.0,0.0,1
74,-0.04696318070674132,1.953287101978085,41.591882674541694,-1.953287101978085,0.0,0.0,1
143,-0.007066729572948921,0.30556261068152324,43.23960716583825,-0.30556261068152324,0.0,0.0,1
122,0.16246640833653833,1.7775193941975223,41.76765038232226,6.785840142272139,8.563359536469662,8.563359536469662,1
59,-0.008281550097891074,0.35765952971212167,43.187510246807655,-0.35765952971212167,0.0,0.0,1
153,-0.17759927844582343,6.567251588602755,36.97791818791703,-6.567251588602755,0.0,0.0,1
39,-0.0169746820019822,0.7268277399233316,42.81834203659645,-0.7268277399233316,0.0,0.0,1
140,0.00025232824681661366,-0.010990449547907177,43.55616022606768,0.010990449547907177,0.0,0.0,1
98,0.5269672411354763,8.461242774971709,35.08392700154807,18.488080220204232,26.94932299517594,26.94932299517594,1
92,-0.11927948445541475,4.640525868294592,38.90464390822518,-4.640525868294592,0.0,0.0,1
21,-0.08198098279499122,3.2993886870655316,40.24578108945425,-3.2993886870655316,0.0,0.0,1
